checklist_id,term,wave,source_set,baseline_file,baseline_line,baseline_dp_id,baseline_section,baseline_commit,first_use_file,first_use_line,recommended_file,recommended_section,placement_priority,placement_fitness_rating,divergence_match_category,divergence_reliability,divergence_similarity,before_evidence_ref,action_type,decision_detail,reason_code,reason_why,reason_quality,semantic_change_flag,review_attention,after_file,after_line,after_dp_id,after_section,after_commit,after_evidence_ref,phase1_status,final_quality,batch_id,quarantine_status,quarantine_reason,notes
WB-049,associated function,WB,v2-placement-priority,types-and-traits.rst,3109,fls_lj7492aq7fzo,Object Safety,19e75856eac5694e5d613c7c59b429848d333992,types-and-traits.rst,3113,associated-items.rst,Associated Items,medium,questionable,exact_match,high,,inputs/fls-pr6-placement-fitness-v2.json:term=associated function,retain+rewrite,Retained Object Safety wording and rewrote :dt:`associated function` to :t:`associated function` in trait-object safety rules.,retain-link-mitigated,Before types-and-traits.rst:3109 (fls_lj7492aq7fzo) used :dt:`associated function` in object-safety constraints that reference an established concept. After types-and-traits.rst:3109 (fls_lj7492aq7fzo) uses :t:`associated function` and preserves semantics.,pass,clarification-only,required,types-and-traits.rst,3109,fls_lj7492aq7fzo,Object Safety,ec7ff962b15a64c525e21feca8051d926b6129ad,src/types-and-traits.rst:3109,completed,resolved-high,batch-004,,,
WB-050,renaming,WB,v2-placement-priority,entities-and-resolution.rst,1079,fls_2bkcn83smy2y,Use Imports,19e75856eac5694e5d613c7c59b429848d333992,entities-and-resolution.rst,975,entities-and-resolution.rst,Preludes,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=renaming,retain+rewrite,Retained Use Imports wording and rewrote :dt:`renaming` to :t:`renaming` in simple-import naming rules.,retain-link-mitigated,Before entities-and-resolution.rst:1079 (fls_2bkcn83smy2y) used :dt:`renaming` inside import mechanics text and duplicated definitional ownership. After entities-and-resolution.rst:1079 (fls_2bkcn83smy2y) uses :t:`renaming` with no semantic change.,pass,clarification-only,required,entities-and-resolution.rst,1079,fls_2bkcn83smy2y,Use Imports,ec7ff962b15a64c525e21feca8051d926b6129ad,src/entities-and-resolution.rst:1079,completed,resolved-high,batch-004,,,
WB-051,separator,WB,v2-placement-priority,macros.rst,899,fls_ghqjk6xj85ng,Token Matching,19e75856eac5694e5d613c7c59b429848d333992,lexical-elements.rst,189,lexical-elements.rst,"Lexical Elements, Separators, and Punctuation",medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=separator,retain+rewrite,Retained Token Matching wording and rewrote :dt:`separator` to :t:`separator` in macro repetition matching rules.,retain-link-mitigated,Before macros.rst:899 (fls_ghqjk6xj85ng) used :dt:`separator` in matcher algorithm text that references an existing lexical concept. After macros.rst:899 (fls_ghqjk6xj85ng) uses :t:`separator` and improves discoverability with no Rust 2021 semantic change.,pass,clarification-only,required,macros.rst,899,fls_ghqjk6xj85ng,Token Matching,ec7ff962b15a64c525e21feca8051d926b6129ad,src/macros.rst:899,completed,resolved-high,batch-004,,,
WB-052,struct pattern,WB,v2-placement-priority,expressions.rst,2508,fls_vjdkpr3zml51,Destructuring Assignment,19e75856eac5694e5d613c7c59b429848d333992,patterns.rst,765,patterns.rst,Struct Patterns,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=struct pattern,retain+rewrite,Retained Destructuring Assignment wording and rewrote :dt:`struct pattern` to :t:`struct pattern` in assignee-pattern lowering rules.,retain-link-mitigated,Before expressions.rst:2508 (fls_vjdkpr3zml51) used :dt:`struct pattern` in procedural lowering text rather than canonical ownership context. After expressions.rst:2508 (fls_hj6srmzbobid) uses :t:`struct pattern` with no semantic change.,pass,clarification-only,required,expressions.rst,2508,fls_hj6srmzbobid,Destructuring Assignment,ec7ff962b15a64c525e21feca8051d926b6129ad,src/expressions.rst:2508,completed,resolved-high,batch-004,,,
WB-053,tuple enum variant,WB,v2-placement-priority,expressions.rst,3491,fls_v1q7n3t5c9xz,Call Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,653,expressions.rst,Path Expressions,medium,questionable,exact_match,high,,inputs/fls-pr6-placement-fitness-v2.json:term=tuple enum variant,retain+rewrite,Retained Call Expressions wording and rewrote :dt:`tuple enum variant` to :t:`tuple enum variant` in call operand taxonomy.,retain-link-mitigated,Before expressions.rst:3491 (fls_v1q7n3t5c9xz) used :dt:`tuple enum variant` in call-expression taxonomy where the term is referenced. After expressions.rst:3491 (fls_v1q7n3t5c9xz) uses :t:`tuple enum variant` and keeps semantics unchanged.,pass,clarification-only,required,expressions.rst,3491,fls_v1q7n3t5c9xz,Call Expressions,ec7ff962b15a64c525e21feca8051d926b6129ad,src/expressions.rst:3491,completed,resolved-high,batch-004,,,
WB-054,associated item,WB,v2-placement-priority,macros.rst,640,fls_ckzd25qd213t,Macro Expansion,19e75856eac5694e5d613c7c59b429848d333992,macros.rst,689,associated-items.rst,Associated Items,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=associated item,retain+rewrite,Retained Macro Expansion wording and rewrote :dt:`associated item` to :t:`associated item` in expansion-context parsing rules.,retain-link-mitigated,Before macros.rst:640 (fls_ckzd25qd213t) used :dt:`associated item` in parser-context requirements and duplicated ownership cues. After macros.rst:640 (fls_y20pmwo3v3uu) uses :t:`associated item` and preserves behavior.,pass,clarification-only,required,macros.rst,640,fls_y20pmwo3v3uu,Macro Expansion,ec7ff962b15a64c525e21feca8051d926b6129ad,src/macros.rst:640,completed,resolved-high,batch-004,,,
WB-055,destructor,WB,v2-placement-priority,values.rst,307,fls_4nkzidytpi6,Constant Promotion,19e75856eac5694e5d613c7c59b429848d333992,ownership-and-deconstruction.rst,389,ownership-and-deconstruction.rst,Destructors,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=destructor,retain+rewrite,Retained Constant Promotion wording and rewrote :dt:`destructor` to :t:`destructor` in promotion preconditions.,retain-link-mitigated,Before values.rst:307 (fls_4nkzidytpi6) used :dt:`destructor` in eligibility criteria and reduced ownership clarity. After values.rst:307 (fls_tms5r9f5ogcb) uses :t:`destructor` and improves discoverability with no semantic change.,pass,clarification-only,required,values.rst,307,fls_tms5r9f5ogcb,Constant Promotion,ec7ff962b15a64c525e21feca8051d926b6129ad,src/values.rst:307,completed,resolved-high,batch-004,,,
WB-056,escaped character,WB,v2-placement-priority,general.rst,293,fls_TXk2yFGh8at5,Method of Description and Syntax Notation,19e75856eac5694e5d613c7c59b429848d333992,lexical-elements.rst,1132,lexical-elements.rst,Character Literals,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=escaped character,retain+rewrite,Retained syntax-notation wording and rewrote :dt:`escaped character` to :t:`escaped character` in descriptive notation bullets.,retain-link-mitigated,Before general.rst:293 (fls_TXk2yFGh8at5) used :dt:`escaped character` in notation guidance where the term is referenced. After general.rst:293 (fls_1dz634xp8xp5) uses :t:`escaped character` and keeps Rust 2021 semantics unchanged.,pass,clarification-only,required,general.rst,293,fls_1dz634xp8xp5,Method of Description and Syntax Notation,ec7ff962b15a64c525e21feca8051d926b6129ad,src/general.rst:293,completed,resolved-high,batch-004,,,
WB-057,generic substitution,WB,v2-placement-priority,types-and-traits.rst,1492,fls_dCIIVXGhXDlO,Type Parameters,19e75856eac5694e5d613c7c59b429848d333992,generics.rst,355,generics.rst,Generic Arguments,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=generic substitution,retain+rewrite,Retained Type Parameters wording and rewrote :dt:`generic substitution` to :t:`generic substitution` in type-parameter prose.,retain-link-mitigated,Before types-and-traits.rst:1492 (fls_dCIIVXGhXDlO) used :dt:`generic substitution` inside explanatory text and created duplicate ownership. After types-and-traits.rst:1492 (fls_dCIIVXGhXDlO) uses :t:`generic substitution` and preserves semantics.,pass,clarification-only,required,types-and-traits.rst,1492,fls_dCIIVXGhXDlO,Type Parameters,ec7ff962b15a64c525e21feca8051d926b6129ad,src/types-and-traits.rst:1492,completed,resolved-high,batch-004,,,
WB-058,trait implementation,WB,v2-placement-priority,expressions.rst,1457,fls_ry3an0mwb63g,Arithmetic Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,1463,expressions.rst,Compound Assignment Expressions,medium,questionable,exact_match,high,,inputs/fls-pr6-placement-fitness-v2.json:term=trait implementation,retain+rewrite,Retained Arithmetic Expressions wording and rewrote :dt:`trait implementation` to :t:`trait implementation` in operator requirements.,retain-link-mitigated,Before expressions.rst:1457 (fls_ry3an0mwb63g) used :dt:`trait implementation` in arithmetic legality text where the concept is referenced. After expressions.rst:1457 (fls_ry3an0mwb63g) uses :t:`trait implementation` and keeps behavior unchanged.,pass,clarification-only,required,expressions.rst,1457,fls_ry3an0mwb63g,Arithmetic Expressions,ec7ff962b15a64c525e21feca8051d926b6129ad,src/expressions.rst:1457,completed,resolved-high,batch-004,,,
WB-059,function,WB,v2-placement-priority,macros.rst,312,fls_ejbddhggstd2,Procedural Macros,19e75856eac5694e5d613c7c59b429848d333992,macros.rst,320,functions.rst,Functions,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=function,retain+rewrite,Retained Procedural Macros wording and rewrote :dt:`function` to :t:`function` in macro transformation description.,retain-link-mitigated,Before macros.rst:312 (fls_ejbddhggstd2) used :dt:`function` in explanatory macro text and diluted canonical ownership. After macros.rst:312 (fls_ejbddhggstd2) uses :t:`function` and improves linkage with no Rust 2021 semantic change.,pass,clarification-only,required,macros.rst,312,fls_ejbddhggstd2,Procedural Macros,ec7ff962b15a64c525e21feca8051d926b6129ad,src/macros.rst:312,completed,resolved-high,batch-004,,,
WB-060,type path,WB,v2-placement-priority,macros.rst,874,fls_h2zikgmazoxx,Token Matching,19e75856eac5694e5d613c7c59b429848d333992,macros.rst,877,entities-and-resolution.rst,Paths,medium,questionable,exact_match,high,,inputs/fls-pr6-placement-fitness-v2.json:term=type path,retain+rewrite,Retained Token Matching wording and rewrote :dt:`type path` to :t:`type path` in fragment-specifier requirements.,retain-link-mitigated,Before macros.rst:874 (fls_h2zikgmazoxx) used :dt:`type path` in fragment constraint prose rather than canonical ownership context. After macros.rst:874 (fls_h2zikgmazoxx) uses :t:`type path` and preserves semantics.,pass,clarification-only,required,macros.rst,874,fls_h2zikgmazoxx,Token Matching,ec7ff962b15a64c525e21feca8051d926b6129ad,src/macros.rst:874,completed,resolved-high,batch-004,,,
WB-061,inherent implementation,WB,v2-placement-priority,entities-and-resolution.rst,1447,fls_v0n0bna40dqr,Method Resolution,19e75856eac5694e5d613c7c59b429848d333992,implementations.rst,57,entities-and-resolution.rst,Path Expression Resolution,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=inherent implementation,retain+rewrite,Retained Method Resolution wording and rewrote :dt:`inherent implementation` to :t:`inherent implementation` in reference usage.,retain-link-mitigated,Before entities-and-resolution.rst:1447 (fls_v0n0bna40dqr) used :dt:`inherent implementation` in method lookup prose where the concept is referenced. After entities-and-resolution.rst:1447 uses :t:`inherent implementation` which improves ownership and discoverability with no Rust 2021 semantic change.,pass,clarification-only,required,entities-and-resolution.rst,1447,fls_bsf4hy9x7c2e,Method Resolution,fc8154a8c03876b21857bf03ce7ac58a4e9453ca,src/entities-and-resolution.rst:1447,completed,resolved-high,batch-005,,,
WB-062,self parameter,WB,v2-placement-priority,types-and-traits.rst,3125,fls_ymeo93t4mz4,Object Safety,19e75856eac5694e5d613c7c59b429848d333992,types-and-traits.rst,3560,functions.rst,Functions,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=self parameter,retain+rewrite,Retained Object Safety wording and rewrote :dt:`self parameter` to :t:`self parameter` in trait object constraints.,retain-link-mitigated,Before types-and-traits.rst:3125 (fls_ymeo93t4mz4) used :dt:`self parameter` in an object safety rule where the term is referenced. After types-and-traits.rst:3125 uses :t:`self parameter` and improves conceptual ownership with no Rust 2021 semantic change.,pass,clarification-only,required,types-and-traits.rst,3125,fls_k1vc9vd8at92,Object Safety,fc8154a8c03876b21857bf03ce7ac58a4e9453ca,src/types-and-traits.rst:3125,completed,resolved-high,batch-005,,,
WB-063,tuple,WB,v2-placement-priority,expressions.rst,3505,fls_m8n4t5c1k0pz,Call Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,3192,expressions.rst,Tuple Expressions,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=tuple,retain+rewrite,Retained Call Expressions wording and rewrote :dt:`tuple` to :t:`tuple` in call operand taxonomy text.,retain-link-mitigated,Before expressions.rst:3505 (fls_m8n4t5c1k0pz) used :dt:`tuple` in explanatory call text where the concept is referenced. After expressions.rst:3505 uses :t:`tuple` which improves discoverability and keeps semantics unchanged.,pass,clarification-only,required,expressions.rst,3505,fls_m8n4t5c1k0pz,Call Expressions,fc8154a8c03876b21857bf03ce7ac58a4e9453ca,src/expressions.rst:3505,completed,resolved-high,batch-005,,,
WB-064,type parameter,WB,v2-placement-priority,expressions.rst,1463,fls_8imzo7agyx0k,Arithmetic Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,1479,generics.rst,Generic Parameters,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=type parameter,retain+rewrite,Retained Arithmetic Expressions wording and rewrote :dt:`type parameter` to :t:`type parameter` in Add trait requirements.,retain-link-mitigated,Before expressions.rst:1463 (fls_8imzo7agyx0k) used :dt:`type parameter` inside operator constraints where the term is referenced. After expressions.rst:1463 uses :t:`type parameter` and improves ownership and discoverability without semantic change.,pass,clarification-only,required,expressions.rst,1463,fls_8imzo7agyx0k,Arithmetic Expressions,fc8154a8c03876b21857bf03ce7ac58a4e9453ca,src/expressions.rst:1463,completed,resolved-high,batch-005,,,
WB-065,implicit borrow,WB,v2-placement-priority,expressions.rst,509,fls_zepwytjwy049,Place Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,553,ownership-and-deconstruction.rst,Borrowing,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=implicit borrow,retain+rewrite,Retained Place Expression Context wording and rewrote :dt:`implicit borrow` to :t:`implicit borrow` in context bullets.,retain-link-mitigated,Before expressions.rst:509 (fls_zepwytjwy049) used :dt:`implicit borrow` in contextual bullet prose which is reference usage. After expressions.rst:509 uses :t:`implicit borrow` and improves canonical linkage with no Rust 2021 semantic change.,pass,clarification-only,required,expressions.rst,509,fls_jLZlxIHr4w2v,Place Expressions,fc8154a8c03876b21857bf03ce7ac58a4e9453ca,src/expressions.rst:509,completed,resolved-high,batch-005,,,
WB-066,associated type,WB,v2-placement-priority,expressions.rst,1172,fls_8cz4rdrklaj4,Dereference Expression,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,1231,associated-items.rst,Associated Items,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=associated type,retain+rewrite,Retained Dereference Expression wording and rewrote :dt:`associated type` to :t:`associated type` for Deref target typing.,retain-link-mitigated,Before expressions.rst:1172 (fls_8cz4rdrklaj4) used :dt:`associated type` in a type rule where the concept is referenced. After expressions.rst:1172 uses :t:`associated type` which improves discoverability and keeps Rust 2021 semantics unchanged.,pass,clarification-only,required,expressions.rst,1172,fls_y9bc691kkh6v,Dereference Expression,fc8154a8c03876b21857bf03ce7ac58a4e9453ca,src/expressions.rst:1172,completed,resolved-high,batch-005,,,
WB-067,binding argument,WB,v2-placement-priority,generics.rst,436,fls_ltch5eivxgaa,Generic Conformance,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,3889,expressions.rst,Closure Expressions,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=binding argument,retain+rewrite,Retained Generic Conformance wording and rewrote :dt:`binding argument` to :t:`binding argument` in conformance rules.,retain-link-mitigated,Before generics.rst:436 (fls_ltch5eivxgaa) used :dt:`binding argument` in conformance prose where the concept is referenced. After generics.rst:436 uses :t:`binding argument` to improve ownership and discoverability with no semantic change.,pass,clarification-only,required,generics.rst,436,fls_ltch5eivxgaa,Generic Conformance,fc8154a8c03876b21857bf03ce7ac58a4e9453ca,src/generics.rst:436,completed,resolved-high,batch-005,,,
WB-068,future,WB,v2-placement-priority,expressions.rst,5059,fls_sjz5s71hwm7l,Await Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,5058,expressions.rst,Await Expressions,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=future,retain+rewrite,Retained Await Expressions wording and rewrote :dt:`future` to :t:`future` in await suspension semantics.,retain-link-mitigated,Before expressions.rst:5059 (fls_sjz5s71hwm7l) used :dt:`future` in operational await text where the concept is referenced. After expressions.rst:5059 uses :t:`future` and improves discoverability with no Rust 2021 semantic change.,pass,clarification-only,required,expressions.rst,5059,fls_sjz5s71hwm7l,Await Expressions,fc8154a8c03876b21857bf03ce7ac58a4e9453ca,src/expressions.rst:5059,completed,resolved-high,batch-005,,,
WB-069,label,WB,v2-placement-priority,expressions.rst,3994,fls_1MTa81vtePN8,Loop Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,887,expressions.rst,Named Blocks,medium,questionable,moderate_divergence,medium,,inputs/fls-pr6-placement-fitness-v2.json:term=label,retain+rewrite,Retained Loop Expressions wording and rewrote :dt:`label` to :t:`label` in loop naming prose.,retain-link-mitigated,Before expressions.rst:3994 (fls_1MTa81vtePN8) used :dt:`label` in descriptive loop text where the term is referenced. After expressions.rst:3994 uses :t:`label` which improves conceptual ownership and leaves semantics unchanged.,pass,clarification-only,required,expressions.rst,3994,fls_1MTa81vtePN8,Loop Expressions,fc8154a8c03876b21857bf03ce7ac58a4e9453ca,src/expressions.rst:3994,completed,resolved-high,batch-005,,,
WB-070,static initializer,WB,v2-placement-priority,expressions.rst,328,fls_t17h5h6a6v4c,Constant Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,2529,values.rst,Statics,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=static initializer,retain+rewrite,Retained Constant Expressions wording and rewrote :dt:`static initializer` to :t:`static initializer` in constant context bullets.,retain-link-mitigated,Before expressions.rst:328 (fls_t17h5h6a6v4c) used :dt:`static initializer` in eligibility prose where the concept is referenced. After expressions.rst:328 uses :t:`static initializer` which improves discoverability and does not change Rust 2021 semantics.,pass,clarification-only,required,expressions.rst,328,fls_ib8p7dfwddx2,Constant Expressions,fc8154a8c03876b21857bf03ce7ac58a4e9453ca,src/expressions.rst:328,completed,resolved-high,batch-005,,,
WB-071,arity,WB,v2-placement-priority,patterns.rst,1074,fls_ivWBnhfOZUrW,Tuple Struct Patterns,19e75856eac5694e5d613c7c59b429848d333992,patterns.rst,1163,patterns.rst,Tuple Patterns,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=arity,retain+rewrite,Retained Tuple Struct Patterns wording and rewrote :dt:`arity` to :t:`arity` in rest pattern indexing rules.,retain-link-mitigated,Before patterns.rst:1074 (fls_ivWBnhfOZUrW) used :dt:`arity` in tuple pattern index prose where the concept is referenced. After patterns.rst:1074 uses :t:`arity` and improves ownership without any Rust 2021 semantic change.,pass,clarification-only,required,patterns.rst,1074,fls_w369n8lmwr7g,Tuple Struct Patterns,fc8154a8c03876b21857bf03ce7ac58a4e9453ca,src/patterns.rst:1074,completed,resolved-high,batch-005,,,
WB-072,constant parameter,WB,v2-placement-priority,generics.rst,441,fls_gb3mpt5rxjoa,Generic Conformance,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,313,generics.rst,Generic Parameters,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=constant parameter,retain+rewrite,Retained Generic Conformance wording and rewrote :dt:`constant parameter` to :t:`constant parameter` in argument checks.,retain-link-mitigated,Before generics.rst:441 (fls_gb3mpt5rxjoa) used :dt:`constant parameter` in conformance text where the concept is referenced. After generics.rst:441 uses :t:`constant parameter` improving discoverability with no semantic change.,pass,clarification-only,required,generics.rst,441,fls_gb3mpt5rxjoa,Generic Conformance,fc8154a8c03876b21857bf03ce7ac58a4e9453ca,src/generics.rst:441,completed,resolved-high,batch-005,,,
WB-073,mutable static,WB,v2-placement-priority,expressions.rst,468,fls_doi4z6u55bi7,Place Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,661,values.rst,Statics,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=mutable static,retain+rewrite,Retained Place Expressions wording and rewrote :dt:`mutable static` to :t:`mutable static` in mutable place rules.,retain-link-mitigated,Before expressions.rst:468 (fls_doi4z6u55bi7) used :dt:`mutable static` in contextual constraints where the concept is referenced. After expressions.rst:468 uses :t:`mutable static` which improves canonical linkage and preserves semantics.,pass,clarification-only,required,expressions.rst,468,fls_m0gbw9myylv2,Place Expressions,fc8154a8c03876b21857bf03ce7ac58a4e9453ca,src/expressions.rst:468,completed,resolved-high,batch-005,,,
WB-074,scalar type,WB,v2-placement-priority,expressions.rst,5367,fls_oFIRXBPXu6Zv,Arithmetic Overflow,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,5368,patterns.rst,Range Patterns,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=scalar type,retain+rewrite,Retained Arithmetic Overflow wording and rewrote :dt:`scalar type` to :t:`scalar type` in overflow criteria text.,retain-link-mitigated,Before expressions.rst:5367 (fls_oFIRXBPXu6Zv) used :dt:`scalar type` in overflow definition prose where the term is referenced. After expressions.rst:5367 uses :t:`scalar type` and improves discoverability with no Rust 2021 semantic change.,pass,clarification-only,required,expressions.rst,5367,fls_oFIRXBPXu6Zv,Arithmetic Overflow,fc8154a8c03876b21857bf03ce7ac58a4e9453ca,src/expressions.rst:5367,completed,resolved-high,batch-005,,,
WB-075,constant parameter initializer,WB,v2-placement-priority,generics.rst,491,fls_3SjMBlc0b7qo,Generic Conformance,19e75856eac5694e5d613c7c59b429848d333992,types-and-traits.rst,2531,generics.rst,Generic Parameters,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=constant parameter initializer,retain+rewrite,Retained Generic Conformance wording and rewrote :dt:`constant parameter initializer` to :t:`constant parameter initializer` in value rules.,retain-link-mitigated,Before generics.rst:491 (fls_3SjMBlc0b7qo) used :dt:`constant parameter initializer` in fallback prose where the concept is referenced. After generics.rst:491 uses :t:`constant parameter initializer` and improves ownership with no semantic change.,pass,clarification-only,required,generics.rst,491,fls_OhVxhJ23x7W2,Generic Conformance,fc8154a8c03876b21857bf03ce7ac58a4e9453ca,src/generics.rst:491,completed,resolved-high,batch-005,,,
WB-076,immutable reference,WB,v2-placement-priority,expressions.rst,5310,fls_aCxt2Ovmb5He,Capturing,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,5311,ownership-and-deconstruction.rst,Borrowing,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=immutable reference,retain+rewrite,Retained Capturing wording and rewrote :dt:`immutable reference` to :t:`immutable reference` in capture mode semantics.,retain-link-mitigated,Before expressions.rst:5310 (fls_aCxt2Ovmb5He) used :dt:`immutable reference` in capture behavior text where the term is referenced. After expressions.rst:5310 uses :t:`immutable reference` and improves discoverability without Rust 2021 semantic change.,pass,clarification-only,required,expressions.rst,5310,fls_aCxt2Ovmb5He,Capturing,fc8154a8c03876b21857bf03ce7ac58a4e9453ca,src/expressions.rst:5310,completed,resolved-high,batch-005,,,
WB-077,external function,WB,v2-placement-priority,general.rst,215,fls_v24ino4hix3m,Conformity,19e75856eac5694e5d613c7c59b429848d333992,types-and-traits.rst,1105,ffi.rst,External Functions,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=external function,retain+rewrite,Retained Conformity wording and rewrote :dt:`external function` to :t:`external function` in external interaction bullets.,retain-link-mitigated,Before general.rst:215 (fls_v24ino4hix3m) used :dt:`external function` in interaction listing where the term is referenced. After general.rst:215 uses :t:`external function` and improves glossary linkage with no semantic change.,pass,clarification-only,required,general.rst,215,fls_gu3331rmv2ho,Conformity,fc8154a8c03876b21857bf03ce7ac58a4e9453ca,src/general.rst:215,completed,resolved-high,batch-005,,,
WB-078,external static,WB,v2-placement-priority,general.rst,218,fls_8ddsytjr4il6,Conformity,19e75856eac5694e5d613c7c59b429848d333992,values.rst,180,ffi.rst,External Statics,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=external static,retain+rewrite,Retained Conformity wording and rewrote :dt:`external static` to :t:`external static` in external interaction bullets.,retain-link-mitigated,Before general.rst:218 (fls_8ddsytjr4il6) used :dt:`external static` in interaction listing where the concept is referenced. After general.rst:218 uses :t:`external static` and improves discoverability with no Rust 2021 semantic change.,pass,clarification-only,required,general.rst,218,fls_AR8ZIYlDRSNs,Conformity,fc8154a8c03876b21857bf03ce7ac58a4e9453ca,src/general.rst:218,completed,resolved-high,batch-005,,,
WB-079,unit enum variant,WB,v2-placement-priority,patterns.rst,173,fls_r2m9k6t1v4pa,Identifier Patterns,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,654,expressions.rst,Path Expressions,medium,questionable,exact_match,high,,inputs/fls-pr6-placement-fitness-v2.json:term=unit enum variant,retain+rewrite,Retained Identifier Patterns wording and rewrote :dt:`unit enum variant` to :t:`unit enum variant` in pattern taxonomy text.,retain-link-mitigated,Before patterns.rst:173 (fls_r2m9k6t1v4pa) used :dt:`unit enum variant` in explanatory pattern prose where the term is referenced. After patterns.rst:173 uses :t:`unit enum variant` improving ownership and preserving semantics.,pass,clarification-only,required,patterns.rst,173,fls_r2m9k6t1v4pa,Identifier Patterns,fc8154a8c03876b21857bf03ce7ac58a4e9453ca,src/patterns.rst:173,completed,resolved-high,batch-005,,,
WB-080,tuple struct,WB,v2-placement-priority,expressions.rst,3495,fls_q1m7v9b3k5ha,Call Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,654,expressions.rst,Path Expressions,medium,questionable,exact_match,high,,inputs/fls-pr6-placement-fitness-v2.json:term=tuple struct,retain+rewrite,Retained Call Expressions wording and rewrote :dt:`tuple struct` to :t:`tuple struct` in call operand taxonomy text.,retain-link-mitigated,Before expressions.rst:3495 (fls_q1m7v9b3k5ha) used :dt:`tuple struct` in descriptive call prose where the term is referenced. After expressions.rst:3495 uses :t:`tuple struct` and improves discoverability with no semantic change.,pass,clarification-only,required,expressions.rst,3495,fls_q1m7v9b3k5ha,Call Expressions,fc8154a8c03876b21857bf03ce7ac58a4e9453ca,src/expressions.rst:3495,completed,resolved-high,batch-005,,,
WB-081,binary crate,WB,v2-placement-priority,attributes.rst,2179,fls_7mzjahvdzpy5,Attribute ``windows_subsystem``,19e75856eac5694e5d613c7c59b429848d333992,attributes.rst,2186,program-structure-and-compilation.rst,Crates,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=binary crate,retain+rewrite,Retained windows_subsystem legality rule and rewrote :dt:`binary crate` to :t:`binary crate` so the sentence references the canonical glossary term.,retain-link-mitigated,Before attributes.rst:2179 (fls_7mzjahvdzpy5) used :dt:`binary crate` in contextual legality prose where ownership should remain in glossary. After attributes.rst:2179 uses :t:`binary crate` and improves discoverability with no Rust 2021 semantic change.,pass,clarification-only,required,attributes.rst,2179,fls_7mzjahvdzpy5,Attribute ``windows_subsystem``,63bde8968e31742477e0f320d86212b9c5704da8,src/attributes.rst:2179,completed,resolved-high,batch-006,,,
